At frame 0, person 1 is located at coordinates [933.16, 258.45] with a bounding box of width 20.13 and height 53.59.
 At frame 832, person 353 is located at coordinates [145.50, 247.31] with a bounding box of width 23.46 and height 50.89.
 At frame 832, person 336 is located at coordinates [186.56, 248.53] with a bounding box of width 17.56 and height 44.34.
 At frame 832, person 342 is located at coordinates [167.89, 252.37] with a bounding box of width 19.24 and height 43.79.
 At frame 832, person 357 is located at coordinates [317.35, 132.21] with a bounding box of width 236.45 and height 614.80.
 At frame 832, person 365 is located at coordinates [83.67, 255.30] with a bounding box of width 49.05 and height 98.78.
 At frame 832, person 366 is located at coordinates [111.27, 248.73] with a bounding box of width 22.81 and height 53.05.
 At frame 832, person 305 is located at coordinates [710.14, 216.27] with a bounding box of width 44.79 and height 106.54.
 At frame 832, person 368 is located at coordinates [766.70, 151.16] with a bounding box of width 181.97 and height 584.62.
 At frame 832, person 347 is located at coordinates [791.02, 216.60] with a bounding box of width 19.91 and height 50.34.
 At frame 832, person 349 is located at coordinates [128.83, 250.16] with a bounding box of width 20.32 and height 48.09.
 At frame 832, person 329 is located at coordinates [632.55, 223.37] with a bounding box of width 42.18 and height 98.53.
 At frame 832, person 328 is located at coordinates [13.88, 251.14] with a bounding box of width 25.00 and height 57.60.
 At frame 832, person 304 is located at coordinates [548.42, 230.86] with a bounding box of width 41.56 and height 86.29.
 At frame 832, person 345 is located at coordinates [749.20, 223.43] with a bounding box of width 23.57 and height 68.39.
 At frame 832, person 370 is located at coordinates [961.88, 198.05] with a bounding box of width 33.85 and height 85.69.
 At frame 832, person 372 is located at coordinates [25.74, 252.34] with a bounding box of width 23.17 and height 57.08.
 At frame 832, person 373 is located at coordinates [943.50, 205.31] with a bounding box of width 29.78 and height 80.14.
 At frame 832, person 333 is located at coordinates [908.09, 209.28] with a bounding box of width 31.42 and height 82.85.
 At frame 833, person 296 is located at coordinates [252.11, 234.48] with a bounding box of width 41.35 and height 90.75.
 At frame 833, person 353 is located at coordinates [145.80, 247.22] with a bounding box of width 23.58 and height 51.14.
 At frame 833, person 336 is located at coordinates [187.13, 248.29] with a bounding box of width 17.58 and height 44.27.
 At frame 833, person 342 is located at coordinates [168.13, 252.41] with a bounding box of width 19.14 and height 43.76.
 At frame 833, person 357 is located at coordinates [306.21, 136.27] with a bounding box of width 239.54 and height 623.24.
 At frame 833, person 365 is located at coordinates [84.85, 254.69] with a bounding box of width 49.93 and height 99.93.
 At frame 833, person 366 is located at coordinates [111.16, 248.76] with a bounding box of width 23.41 and height 54.40.
 At frame 833, person 305 is located at coordinates [708.06, 216.65] with a bounding box of width 45.26 and height 107.45.
 At frame 833, person 368 is located at coordinates [745.32, 148.83] with a bounding box of width 183.54 and height 591.27.
 At frame 833, person 349 is located at coordinates [128.69, 250.38] with a bounding box of width 20.18 and height 47.60.
 At frame 833, person 329 is located at coordinates [630.06, 222.81] with a bounding box of width 43.26 and height 98.85.
 At frame 833, person 328 is located at coordinates [13.07, 250.58] with a bounding box of width 25.45 and height 58.80.
 At frame 833, person 304 is located at coordinates [544.74, 230.16] with a bounding box of width 39.55 and height 83.66.
 At frame 833, person 345 is located at coordinates [749.15, 222.92] with a bounding box of width 23.51 and height 68.55.
 At frame 833, person 370 is located at coordinates [962.55, 197.52] with a bounding box of width 34.61 and height 86.76.
 At frame 833, person 372 is located at coordinates [25.18, 252.61] with a bounding box of width 23.35 and height 57.26.
 At frame 833, person 373 is located at coordinates [944.34, 205.56] with a bounding box of width 29.78 and height 79.92.
 At frame 833, person 333 is located at coordinates [907.02, 207.37] with a bounding box of width 32.56 and height 85.82.
 At frame 834, person 296 is located at coordinates [249.40, 235.78] with a bounding box of width 41.70 and height 89.94.
 At frame 834, person 353 is located at coordinates [146.19, 247.09] with a bounding box of width 23.44 and height 51.04.
 At frame 834, person 336 is located at coordinates [187.70, 247.50] with a bounding box of width 17.64 and height 44.26.
 At frame 834, person 342 is located at coordinates [168.17, 252.52] with a bounding box of width 18.97 and height 43.36.
 At frame 834, person 357 is located at coordinates [301.65, 141.69] with a bounding box of width 232.75 and height 603.96.
 At frame 834, person 365 is located at coordinates [86.91, 253.78] with a bounding box of width 50.26 and height 100.65.
 At frame 834, person 366 is located at coordinates [111.77, 249.07] with a bounding box of width 23.31 and height 54.43.
 At frame 834, person 305 is located at coordinates [705.44, 216.42] with a bounding box of width 46.20 and height 108.56.
 At frame 834, person 368 is located at coordinates [726.73, 148.60] with a bounding box of width 181.47 and height 586.89.
 At frame 834, person 349 is located at coordinates [127.80, 250.36] with a bounding box of width 20.55 and height 48.40.
 At frame 834, person 329 is located at coordinates [628.42, 222.22] with a bounding box of width 44.45 and height 99.75.
 At frame 834, person 328 is located at coordinates [12.22, 250.46] with a bounding box of width 25.48 and height 58.78.
 

=====================================================

At frame 834, person 304 is located at coordinates [541.43, 228.99] with a bounding box of width 39.29 and height 84.34.
 At frame 834, person 345 is located at coordinates [747.75, 223.30] with a bounding box of width 20.83 and height 60.43.
 At frame 834, person 370 is located at coordinates [964.31, 197.80] with a bounding box of width 34.96 and height 87.18.
 At frame 834, person 372 is located at coordinates [24.21, 252.61] with a bounding box of width 23.52 and height 57.42.
 At frame 834, person 373 is located at coordinates [945.41, 206.17] with a bounding box of width 29.77 and height 79.65.
 At frame 834, person 333 is located at coordinates [906.17, 205.89] with a bounding box of width 33.18 and height 87.50.
 At frame 834, person 358 is located at coordinates [863.69, 209.97] with a bounding box of width 26.07 and height 72.43.
 At frame 835, person 296 is located at coordinates [246.64, 236.37] with a bounding box of width 42.34 and height 89.14.
 At frame 835, person 353 is located at coordinates [146.74, 247.14] with a bounding box of width 23.30 and height 50.80.
 At frame 835, person 336 is located at coordinates [187.88, 247.60] with a bounding box of width 17.71 and height 44.27.
 At frame 835, person 342 is located at coordinates [168.58, 252.76] with a bounding box of width 18.69 and height 42.63.
 At frame 835, person 357 is located at coordinates [292.81, 142.51] with a bounding box of width 229.61 and height 595.45.
 At frame 835, person 365 is located at coordinates [90.48, 253.04] with a bounding box of width 50.06 and height 100.93.
 At frame 835, person 366 is located at coordinates [111.88, 248.80] with a bounding box of width 23.34 and height 54.80.
 At frame 835, person 305 is located at coordinates [702.36, 217.60] with a bounding box of width 46.26 and height 107.12.
 At frame 835, person 368 is located at coordinates [708.86, 146.33] with a bounding box of width 179.49 and height 585.04.
 At frame 835, person 349 is located at coordinates [127.22, 250.16] with a bounding box of width 21.00 and height 49.48.
 At frame 835, person 329 is located at coordinates [626.86, 222.49] with a bounding box of width 45.40 and height 99.98.
 At frame 835, person 328 is located at coordinates [12.21, 250.32] with a bounding box of width 25.61 and height 58.86.
 At frame 835, person 304 is located at coordinates [538.35, 227.87] with a bounding box of width 38.75 and height 84.11.
 At frame 835, person 345 is located at coordinates [746.02, 227.86] with a bounding box of width 18.01 and height 51.45.
 At frame 835, person 370 is located at coordinates [965.68, 197.51] with a bounding box of width 35.94 and height 88.54.
 At frame 835, person 372 is located at coordinates [23.45, 252.41] with a bounding box of width 23.68 and height 57.47.
 At frame 835, person 373 is located at coordinates [946.45, 206.41] with a bounding box of width 29.99 and height 79.75.
 At frame 835, person 333 is located at coordinates [905.57, 207.53] with a bounding box of width 33.28 and height 87.35.
 At frame 835, person 358 is located at coordinates [861.99, 209.69] with a bounding box of width 26.67 and height 72.34.
 At frame 836, person 296 is located at coordinates [245.39, 237.07] with a bounding box of width 42.81 and height 88.55.
 At frame 836, person 353 is located at coordinates [147.05, 247.26] with a bounding box of width 23.12 and height 50.71.
 At frame 836, person 336 is located at coordinates [188.93, 247.83] with a bounding box of width 17.15 and height 42.71.
 At frame 836, person 342 is located at coordinates [169.47, 252.94] with a bounding box of width 18.27 and height 41.76.
 At frame 836, person 357 is located at coordinates [281.40, 140.34] with a bounding box of width 224.98 and height 578.93.
 At frame 836, person 365 is located at coordinates [94.04, 253.84] with a bounding box of width 48.61 and height 98.79.
 At frame 836, person 366 is located at coordinates [112.22, 250.06] with a bounding box of width 22.38 and height 53.00.
 At frame 836, person 305 is located at coordinates [698.15, 218.45] with a bounding box of width 46.34 and height 107.33.
 At frame 836, person 368 is located at coordinates [693.03, 142.62] with a bounding box of width 177.96 and height 582.52.
