At frame 0, person 1 is located at coordinates [887.57, 345.79] with a bounding box of width 37.89 and height 95.33.
 At frame 700, person 45 is located at coordinates [1026.33, 372.87] with a bounding box of width 22.19 and height 57.28.
 At frame 700, person 50 is located at coordinates [450.76, 353.06] with a bounding box of width 25.79 and height 59.66.
 At frame 701, person 25 is located at coordinates [526.60, 350.20] with a bounding box of width 39.20 and height 85.04.
 At frame 701, person 42 is located at coordinates [1109.19, 364.73] with a bounding box of width 39.56 and height 100.37.
 At frame 701, person 48 is located at coordinates [438.08, 357.44] with a bounding box of width 21.97 and height 55.50.
 At frame 701, person 49 is located at coordinates [761.31, 377.84] with a bounding box of width 14.13 and height 34.36.
 At frame 701, person 45 is located at coordinates [1026.67, 372.04] with a bounding box of width 23.07 and height 59.53.
 At frame 701, person 50 is located at coordinates [449.85, 353.35] with a bounding box of width 26.38 and height 60.94.
 At frame 702, person 25 is located at coordinates [528.05, 352.27] with a bounding box of width 38.76 and height 84.09.
 At frame 702, person 42 is located at coordinates [1110.38, 365.07] with a bounding box of width 40.01 and height 101.49.
 At frame 702, person 48 is located at coordinates [437.26, 357.36] with a bounding box of width 22.31 and height 56.03.
 At frame 702, person 49 is located at coordinates [761.89, 378.55] with a bounding box of width 14.02 and height 34.34.
 At frame 702, person 45 is located at coordinates [1027.79, 371.73] with a bounding box of width 23.67 and height 61.54.
 At frame 702, person 50 is located at coordinates [449.93, 354.68] with a bounding box of width 26.24 and height 60.52.
 At frame 703, person 25 is located at coordinates [529.89, 351.67] with a bounding box of width 38.67 and height 83.33.
 

=====================================================

At frame 703, person 42 is located at coordinates [1111.17, 365.40] with a bounding box of width 40.18 and height 101.90.
 At frame 703, person 48 is located at coordinates [436.59, 358.10] with a bounding box of width 22.40 and height 56.23.
 At frame 703, person 49 is located at coordinates [762.13, 379.21] with a bounding box of width 13.93 and height 34.34.
 At frame 703, person 45 is located at coordinates [1028.36, 371.03] with a bounding box of width 24.31 and height 63.48.
 At frame 703, person 50 is located at coordinates [449.88, 355.78] with a bounding box of width 26.00 and height 59.90.
 At frame 704, person 25 is located at coordinates [531.84, 352.60] with a bounding box of width 37.97 and height 81.47.
 At frame 704, person 42 is located at coordinates [1112.65, 365.73] with a bounding box of width 40.12 and height 101.65.
 At frame 704, person 48 is located at coordinates [436.47, 358.20] with a bounding box of width 22.57 and height 56.69.
 At frame 704, person 49 is located at coordinates [762.71, 379.66] with a bounding box of width 13.70 and height 33.94.
 At frame 704, person 45 is located at coordinates [1030.29, 371.15] with a bounding box of width 24.12 and height 63.07.
 At frame 704, person 50 is located at coordinates [449.83, 355.96] with a bounding box of width 26.02 and height 60.03.
 At frame 705, person 25 is located at coordinates [533.21, 352.74] with a bounding box of width 37.91 and height 80.77.
 At frame 705, person 42 is located at coordinates [1114.44, 366.05] with a bounding box of width 40.63 and height 103.09.
 At frame 705, person 48 is located at coordinates [436.25, 358.81] with a bounding box of width 22.63 and height 56.85.
 At frame 705, person 49 is located at coordinates [762.15, 379.62] with a bounding box of width 13.59 and height 33.80.
 At frame 705, person 45 is located at coordinates [1032.17, 371.98] with a bounding box of width 24.02 and height 62.90.
 At frame 705, person 50 is located at coordinates [449.62, 357.41] with a bounding box of width 25.65 and height 59.26.
 At frame 706, person 25 is located at coordinates [537.90, 352.97] with a bounding box of width 35.72 and height 76.18.
 At frame 706, person 42 is located at coordinates [1116.72, 366.55] with a bounding box of width 40.63 and height 102.85.
 At frame 706, person 48 is located at coordinates [436.38, 359.43] with a bounding box of width 22.64 and height 56.91.
 At frame 706, person 49 is located at coordinates [761.89, 379.61] with a bounding box of width 13.63 and height 33.74.
 At frame 706, person 45 is located at coordinates [1033.50, 371.90] with a bounding box of width 24.21 and height 63.22.
 At frame 706, person 50 is located at coordinates [448.88, 358.13] with a bounding box of width 25.67 and height 59.34.
 At frame 707, person 25 is located at coordinates [541.93, 354.85] with a bounding box of width 33.84 and height 72.45.
 At frame 707, person 42 is located at coordinates [1119.58, 367.33] with a bounding box of width 40.42 and height 101.95.
 At frame 707, person 48 is located at coordinates [436.74, 359.08] with a bounding box of width 22.82 and height 57.32.
 At frame 707, person 49 is located at coordinates [761.13, 378.81] with a bounding box of width 14.19 and height 34.90.
 At frame 707, person 45 is located at coordinates [1035.37, 371.87] with a bounding box of width 24.57 and height 64.12.
 At frame 707, person 50 is located at coordinates [448.93, 358.78] with a bounding box of width 25.47 and height 58.96.
 At frame 708, person 25 is located at coordinates [545.10, 355.31] with a bounding box of width 33.22 and height 71.55.
 At frame 708, person 42 is located at coordinates [1122.07, 368.41] with a bounding box of width 40.53 and height 101.99.
 At frame 708, person 48 is located at coordinates [437.01, 358.55] with a bounding box of width 23.03 and height 57.85.
 At frame 708, person 49 is located at coordinates [760.75, 378.13] with a bounding box of width 14.59 and height 35.72.
 At frame 708, person 45 is located at coordinates [1037.45, 371.86] with a bounding box of width 24.96 and height 65.23.
 At frame 708, person 50 is located at coordinates [449.22, 359.39] with a bounding box of width 25.27 and height 58.81.
 At frame 709, person 25 is located at coordinates [547.62, 356.25] with a bounding box of width 33.71 and height 73.26.
 At frame 709, person 42 is located at coordinates [1124.61, 368.22] with a bounding box of width 40.38 and height 101.60.
 At frame 709, person 48 is located at coordinates [437.40, 358.54] with a bounding box of width 22.92 and height 57.66.
 At frame 709, person 49 is located at coordinates [761.10, 378.25] with a bounding box of width 14.51 and height 35.26.
 At frame 709, person 45 is located at coordinates [1040.06, 372.24] with a bounding box of width 24.48 and height 64.10.
 At frame 709, person 50 is located at coordinates [449.38, 359.79] with a bounding box of width 25.12 and height 58.74.
 At frame 710, person 25 is located at coordinates [551.00, 356.58] with a bounding box of width 31.98 and height 70.37.
 At frame 710, person 42 is located at coordinates [1126.88, 368.53] with a bounding box of width 40.68 and height 101.83.
 At frame 710, person 48 is located at coordinates [437.67, 359.12] with a bounding box of width 22.67 and height 57.19.
 At frame 710, person 49 is located at coordinates [761.28, 378.30] with a bounding box of width 14.42 and height 35.08.
 At frame 710, person 45 is located at coordinates [1042.07, 372.00] with a bounding box of width 24.50 and height 64.04.
 At frame 710, person 50 is located at coordinates [449.30, 359.72] with a bounding box of width 24.99 and height 58.71.
 At frame 711, person 25 is located at coordinates [551.77, 356.07] with a bounding box of width 33.33 and height 74.13.
 At frame 711, person 42 is located at coordinates [1129.45, 369.03] with a bounding box of width 41.14 and height 102.30.
 At frame 711, person 48 is located at coordinates [437.98, 359.73] with a bounding box of width 22.53 and height 57.00.
 

=====================================================

At frame 711, person 49 is located at coordinates [761.47, 377.93] with a bounding box of width 14.90 and height 36.18.
 At frame 711, person 45 is located at coordinates [1043.93, 371.90] with a bounding box of width 24.53 and height 64.02.
 At frame 711, person 50 is located at coordinates [448.87, 359.28] with a bounding box of width 24.97 and height 59.09.
 At frame 712, person 25 is located at coordinates [554.41, 356.85] with a bounding box of width 32.53 and height 73.14.
 At frame 712, person 42 is located at coordinates [1131.90, 369.41] with a bounding box of width 41.33 and height 102.08.
 At frame 712, person 48 is located at coordinates [438.02, 360.35] with a bounding box of width 22.26 and height 56.53.
 At frame 712, person 49 is located at coordinates [761.54, 377.79] with a bounding box of width 15.09 and height 36.58.
 At frame 712, person 45 is located at coordinates [1045.09, 370.89] with a bounding box of width 25.05 and height 65.18.
 At frame 712, person 50 is located at coordinates [448.79, 359.29] with a bounding box of width 24.80 and height 59.22.
 At frame 713, person 25 is located at coordinates [555.72, 357.13] with a bounding box of width 32.61 and height 73.96.
 At frame 713, person 42 is located at coordinates [1134.10, 368.56] with a bounding box of width 41.83 and height 103.16.
 At frame 713, person 48 is located at coordinates [437.86, 360.58] with a bounding box of width 22.11 and height 56.35.
 At frame 713, person 49 is located at coordinates [761.76, 377.74] with a bounding box of width 14.77 and height 35.57.
 At frame 713, person 45 is located at coordinates [1046.69, 370.70] with a bounding box of width 25.15 and height 64.83.
 At frame 713, person 50 is located at coordinates [448.54, 358.70] with a bounding box of width 24.81 and height 59.66.
 At frame 714, person 25 is located at coordinates [556.71, 356.24] with a bounding box of width 33.46 and height 76.24.
 At frame 714, person 42 is located at coordinates [1136.34, 368.24] with a bounding box of width 42.16 and height 103.56.
 At frame 714, person 48 is located at coordinates [436.68, 359.87] with a bounding box of width 22.35 and height 57.46.
 At frame 714, person 49 is located at coordinates [761.61, 377.53] with a bounding box of width 15.11 and height 36.35.
 At frame 714, person 45 is located at coordinates [1048.40, 370.25] with a bounding box of width 25.21 and height 65.08.
 At frame 714, person 50 is located at coordinates [447.91, 356.70] with a bounding box of width 25.14 and height 60.99.
 At frame 715, person 25 is located at coordinates [555.96, 356.09] with a bounding box of width 35.53 and height 81.36.
