At frame 0, person 1 is located at coordinates [775.66, 222.93] with a bounding box of width 40.26 and height 108.65.
 At frame 291, person 13 is located at coordinates [84.91, 225.48] with a bounding box of width 46.15 and height 118.46.
 At frame 291, person 41 is located at coordinates [890.55, 253.11] with a bounding box of width 46.59 and height 113.25.
 At frame 291, person 45 is located at coordinates [530.47, 242.50] with a bounding box of width 16.38 and height 41.57.
 At frame 291, person 43 is located at coordinates [260.17, 241.04] with a bounding box of width 52.95 and height 140.66.
 At frame 291, person 44 is located at coordinates [747.22, 242.99] with a bounding box of width 16.24 and height 44.35.
 At frame 291, person 32 is located at coordinates [814.97, 238.28] with a bounding box of width 19.77 and height 53.56.
 At frame 291, person 57 is located at coordinates [142.47, 241.57] with a bounding box of width 48.38 and height 135.81.
 At frame 291, person 18 is located at coordinates [323.08, 233.49] with a bounding box of width 57.46 and height 145.12.
 At frame 291, person 36 is located at coordinates [884.76, 231.90] with a bounding box of width 36.52 and height 88.59.
 At frame 291, person 61 is located at coordinates [781.22, 244.38] with a bounding box of width 17.29 and height 47.23.
 At frame 291, person 62 is located at coordinates [733.30, 239.76] with a bounding box of width 17.08 and height 46.36.
 At frame 291, person 67 is located at coordinates [975.43, 254.86] with a bounding box of width 36.54 and height 58.32.
 At frame 291, person 40 is located at coordinates [830.68, 239.18] with a bounding box of width 22.53 and height 61.80.
 At frame 291, person 72 is located at coordinates [1049.61, 249.57] with a bounding box of width 46.75 and height 80.73.
 At frame 291, person 74 is located at coordinates [301.84, 248.16] with a bounding box of width 46.04 and height 127.46.
 At frame 291, person 75 is located at coordinates [764.49, 246.41] with a bounding box of width 16.68 and height 44.76.
 At frame 291, person 77 is located at coordinates [175.80, 236.62] with a bounding box of width 51.68 and height 137.14.
 At frame 291, person 78 is located at coordinates [868.44, 237.74] with a bounding box of width 25.38 and height 71.12.
 At frame 291, person 82 is located at coordinates [55.33, 231.75] with a bounding box of width 44.00 and height 109.97.
 At frame 291, person 70 is located at coordinates [950.61, 288.62] with a bounding box of width 28.55 and height 59.57.
 At frame 292, person 12 is located at coordinates [39.17, 228.57] with a bounding box of width 48.41 and height 114.26.
 At frame 292, person 13 is located at coordinates [82.74, 238.27] with a bounding box of width 41.12 and height 104.64.
 At frame 292, person 41 is located at coordinates [895.44, 250.64] with a bounding box of width 46.97 and height 114.71.
 At frame 292, person 45 is located at coordinates [531.34, 241.49] with a bounding box of width 16.04 and height 40.84.
 At frame 292, person 43 is located at coordinates [253.30, 240.74] with a bounding box of width 53.40 and height 141.47.
 At frame 292, person 44 is located at coordinates [748.81, 240.90] with a bounding box of width 16.08 and height 44.08.
 At frame 292, person 32 is located at coordinates [816.68, 236.09] with a bounding box of width 19.68 and height 53.50.
 At frame 292, person 57 is located at coordinates [135.87, 240.60] with a bounding box of width 49.09 and height 137.72.
 At frame 292, person 18 is located at coordinates [317.01, 232.64] with a bounding box of width 58.30 and height 146.66.
 At frame 292, person 36 is located at coordinates [886.57, 230.05] with a bounding box of width 36.85 and height 88.78.
 At frame 292, person 61 is located at coordinates [783.68, 243.24] with a bounding box of width 16.99 and height 46.46.
 At frame 292, person 62 is located at coordinates [734.97, 238.20] with a bounding box of width 16.65 and height 45.13.
 At frame 292, person 67 is located at coordinates [979.42, 252.91] with a bounding box of width 37.11 and height 58.90.
 At frame 292, person 40 is located at coordinates [832.41, 238.40] with a bounding box of width 22.12 and height 60.84.
 At frame 292, person 72 is located at coordinates [1056.96, 245.34] with a bounding box of width 50.60 and height 85.23.
 At frame 292, person 74 is located at coordinates [296.24, 246.76] with a bounding box of width 48.12 and height 132.47.
 At frame 292, person 75 is located at coordinates [766.17, 243.15] with a bounding box of width 16.98 and height 45.70.
 At frame 292, person 77 is located at coordinates [169.73, 235.15] with a bounding box of width 52.91 and height 139.49.
 At frame 292, person 78 is located at coordinates [870.15, 235.31] with a bounding box of width 26.90 and height 76.06.
 At frame 292, person 82 is located at coordinates [52.65, 233.43] with a bounding box of width 42.45 and height 105.91.
 

=====================================================

At frame 293, person 12 is located at coordinates [32.20, 230.09] with a bounding box of width 49.16 and height 114.78.
 At frame 293, person 13 is located at coordinates [76.54, 227.78] with a bounding box of width 45.58 and height 116.03.
 At frame 293, person 41 is located at coordinates [899.95, 250.42] with a bounding box of width 47.07 and height 115.14.
 At frame 293, person 45 is located at coordinates [532.01, 240.88] with a bounding box of width 16.01 and height 40.78.
 At frame 293, person 43 is located at coordinates [246.82, 240.86] with a bounding box of width 54.10 and height 142.92.
 At frame 293, person 44 is located at coordinates [750.54, 241.06] with a bounding box of width 16.04 and height 44.16.
 At frame 293, person 32 is located at coordinates [818.76, 235.02] with a bounding box of width 19.77 and height 53.66.
 At frame 293, person 57 is located at coordinates [130.30, 240.19] with a bounding box of width 50.22 and height 140.04.
 At frame 293, person 18 is located at coordinates [311.37, 231.70] with a bounding box of width 60.16 and height 150.93.
 At frame 293, person 36 is located at coordinates [889.79, 228.63] with a bounding box of width 38.02 and height 91.73.
 At frame 293, person 61 is located at coordinates [785.63, 242.19] with a bounding box of width 17.10 and height 46.93.
 At frame 293, person 62 is located at coordinates [736.36, 237.78] with a bounding box of width 16.49 and height 44.65.
 At frame 293, person 67 is located at coordinates [985.79, 251.26] with a bounding box of width 36.74 and height 59.29.
 At frame 293, person 40 is located at coordinates [834.67, 237.29] with a bounding box of width 21.81 and height 60.07.
 At frame 293, person 72 is located at coordinates [1060.05, 246.50] with a bounding box of width 49.97 and height 82.70.
 At frame 293, person 74 is located at coordinates [292.21, 246.27] with a bounding box of width 48.97 and height 134.37.
 At frame 293, person 75 is located at coordinates [768.27, 241.71] with a bounding box of width 17.18 and height 46.44.
 At frame 293, person 77 is located at coordinates [163.94, 235.43] with a bounding box of width 53.87 and height 140.73.
 At frame 293, person 78 is located at coordinates [873.05, 234.27] with a bounding box of width 26.71 and height 75.95.
 At frame 293, person 82 is located at coordinates [45.60, 234.33] with a bounding box of width 43.62 and height 108.57.
 At frame 294, person 12 is located at coordinates [26.75, 234.99] with a bounding box of width 47.88 and height 110.68.
 At frame 294, person 13 is located at coordinates [73.28, 234.38] with a bounding box of width 43.55 and height 110.46.
 At frame 294, person 41 is located at coordinates [904.48, 251.17] with a bounding box of width 47.46 and height 116.41.
 At frame 294, person 45 is located at coordinates [532.29, 240.11] with a bounding box of width 16.32 and height 41.55.
 At frame 294, person 43 is located at coordinates [238.49, 241.24] with a bounding box of width 55.98 and height 147.62.
 At frame 294, person 44 is located at coordinates [752.12, 241.57] with a bounding box of width 15.69 and height 43.21.
 At frame 294, person 32 is located at coordinates [821.30, 234.00] with a bounding box of width 20.07 and height 54.48.
 At frame 294, person 57 is located at coordinates [122.73, 241.53] with a bounding box of width 50.27 and height 140.40.
 At frame 294, person 18 is located at coordinates [305.36, 231.39] with a bounding box of width 61.17 and height 154.04.
 At frame 294, person 36 is located at coordinates [894.10, 228.51] with a bounding box of width 37.58 and height 91.09.
 At frame 294, person 61 is located at coordinates [787.78, 241.65] with a bounding box of width 17.34 and height 47.49.
 At frame 294, person 62 is located at coordinates [737.14, 237.79] with a bounding box of width 16.63 and height 45.06.
 At frame 294, person 40 is located at coordinates [836.85, 236.06] with a bounding box of width 22.09 and height 60.74.
 At frame 294, person 72 is located at coordinates [1063.83, 244.66] with a bounding box of width 52.03 and height 85.58.
 At frame 294, person 74 is located at coordinates [287.17, 244.61] with a bounding box of width 50.37 and height 138.11.
 At frame 294, person 75 is located at coordinates [769.88, 240.93] with a bounding box of width 17.09 and height 46.32.
 At frame 294, person 77 is located at coordinates [158.82, 235.90] with a bounding box of width 55.33 and height 143.74.
 At frame 294, person 78 is located at coordinates [875.64, 235.26] with a bounding box of width 25.91 and height 73.81.
 At frame 294, person 82 is located at coordinates [40.35, 236.94] with a bounding box of width 43.08 and height 107.09.
 At frame 295, person 12 is located at coordinates [23.54, 233.52] with a bounding box of width 49.80 and height 114.45.
 At frame 295, person 13 is located at coordinates [67.61, 229.78] with a bounding box of width 46.78 and height 118.71.
 At frame 295, person 41 is located at coordinates [909.08, 251.32] with a bounding box of width 47.83 and height 117.44.
 At frame 295, person 45 is located at coordinates [532.70, 240.45] with a bounding box of width 16.19 and height 41.26.
 At frame 295, person 43 is located at coordinates [231.44, 242.67] with a bounding box of width 55.91 and height 146.40.
 At frame 295, person 44 is located at coordinates [753.02, 241.34] with a bounding box of width 15.67 and height 43.23.
